cycle,state,Candidateidentifier,RaceID,pollster,startdate,samplesize,Poll,Percentage.of.Vote.won.x,year,Republican,Democrat,experienced,pvi,GenericBallotSept,daysLeft,poll_period,numberSupport
2004,Oklahoma,2004OKCarson,20043602,Wilson Perkins Allen Opinion Research,10/15/04,500,39,41.24488715,2004,0,1,1,-11.34453806,50.92785496,-18,3,195
2004,Colorado,2004COCoors,20040602,Mason-Dixon Polling & Research Inc.,10/25/04,625,46,46.53109719,2004,1,0,0,-4.752802791,50.92785496,-8,2,287
2004,Kentucky,2004KYBunning,20041702,SurveyUSA,9/7/04,659,54,50.65682264,2004,1,0,1,-7.994576426,50.92785496,-56,6,355
2004,Iowa,2004IASmall,20041502,Fox News/Opinion Dynamics Corp.,10/30/04,700,20,27.87704127,2004,0,1,1,-0.099577479,50.92785496,-3,1,140
2004,Louisiana,2004LAJohn,20041802,Ed Renwick/Loyola University New Orleans,12/1/03,750,13,29.33623224,2004,0,1,1,-4.201094359,50.92785496,-337,10,97
2004,Wisconsin,2004WIFeingold,20044902,University of Wisconsin Milwaukee,10/23/04,545,51,55.35048308,2004,0,1,1,-0.149679407,50.92785496,-10,2,277
2004,Pennsylvania,2004PAHoeffel,20043802,Strategic Vision LLC,10/17/04,801,35,41.98744222,2004,0,1,1,1.883884888,50.92785496,-16,3,280
2004,Florida,2004FLCastor,20040902,Zogby Interactive/JZ Analytics,10/25/04,599,45,48.32102585,2004,0,1,1,-0.270053296,50.92785496,-8,2,269
2004,Illinois,2004ILKeyes,20041302,SurveyUSA,10/27/04,655,27,27.04822698,2004,1,0,0,5.919465017,50.92785496,-6,1,176
2004,Georgia,2004GAMajette,20041002,Strategic Vision LLC,8/13/04,801,37,39.60317165,2004,0,1,1,-6.250598147,50.92785496,-81,7,296
2004,Florida,2004FLMartinez,20040902,Hamilton Campaigns,10/24/04,600,46,49.43359892,2004,1,0,0,-0.270053296,50.92785496,-9,2,276
2004,Oregon,2004ORKing,20043702,Research 2000,9/13/04,600,31,31.74603353,2004,1,0,1,-0.029590606,50.92785496,-50,6,186
2004,Iowa,2004IAGrassley,20041502,Research 2000,10/25/04,600,65,70.18356873,2004,1,0,1,-0.099577479,50.92785496,-8,2,390
2004,Indiana,2004INScott,20041402,Selzer & Co.,5/13/04,540,20,37.22513449,2004,1,0,0,-8.272307582,50.92785496,-173,9,108
2004,Louisiana,2004LAJohn,20041802,Multi-Quest International,5/21/04,305,16,29.33623224,2004,0,1,1,-4.201094359,50.92785496,-165,9,48
2004,Illinois,2004ILObama,20041302,Research 2000,10/3/04,600,69,69.9687252,2004,0,1,1,5.919465017,50.92785496,-30,5,413
2004,Colorado,2004COSalazar,20040602,Public Opinion Strategies,9/12/04,500,53,51.30060724,2004,0,1,1,-4.752802791,50.92785496,-51,6,265
2004,North Carolina,2004NCBowles,20043302,Mason-Dixon Polling & Research Inc.,5/14/04,625,45,47.0186764,2004,0,1,0,-6.729713862,50.92785496,-172,9,281
2004,Wisconsin,2004WIMichels,20044902,Rasmussen Reports/Pulse Opinion Research,10/14/04,500,43,44.11174126,2004,1,0,0,-0.149679407,50.92785496,-19,4,215
2004,Ohio,2004OHVoinovich,20043502,Zogby Interactive/JZ Analytics,10/22/04,600,55,63.85045804,2004,1,0,1,-2.084908102,50.92785496,-11,2,330
2004,Pennsylvania,2004PAHoeffel,20043802,Strategic Vision LLC,10/25/04,801,35,41.98744222,2004,0,1,1,1.883884888,50.92785496,-8,2,280
2004,Indiana,2004INScott,20041402,Selzer & Co.,9/29/04,957,22,37.22513449,2004,1,0,0,-8.272307582,50.92785496,-34,5,210
2004,Missouri,2004MOFarmer,20042502,Research 2000,1/14/04,800,35,42.79707893,2004,0,1,0,-1.977755578,50.92785496,-293,10,280
2004,Colorado,2004COCoors,20040602,Gallup,10/14/04,666,48,46.53109719,2004,1,0,0,-4.752802791,50.92785496,-19,4,319
2004,Florida,2004FLCastor,20040902,Zogby Interactive/JZ Analytics,10/23/04,599,48,48.32102585,2004,0,1,1,-0.270053296,50.92785496,-10,2,287
2004,Georgia,2004GAMajette,20041002,American Viewpoint,8/24/04,600,36,39.60317165,2004,0,1,1,-6.250598147,50.92785496,-70,7,216
2004,Illinois,2004ILKeyes,20041302,Market Shares Corp.,9/17/04,700,17,27.04822698,2004,1,0,0,5.919465017,50.92785496,-46,6,119
2004,Florida,2004FLCastor,20040902,Zogby Interactive/JZ Analytics,10/26/04,599,47,48.32102585,2004,0,1,1,-0.270053296,50.92785496,-7,1,281
2004,Missouri,2004MOFarmer,20042502,Research 2000,10/22/04,800,40,42.79707893,2004,0,1,0,-1.977755578,50.92785496,-11,2,320
2004,South Carolina,2004SCDeMint,20044002,Global Strategy Group,9/27/04,500,43,53.66614889,2004,1,0,1,-8.408990723,50.92785496,-36,5,215
2004,Illinois,2004ILKeyes,20041302,Market Shares Corp.,10/16/04,700,19,27.04822698,2004,1,0,0,5.919465017,50.92785496,-17,3,133
2004,Florida,2004FLCastor,20040902,CBS News/New York Times,10/23/04,802,47,48.32102585,2004,0,1,1,-0.270053296,50.92785496,-10,2,376
2004,South Carolina,2004SCTenenbaum,20044002,Global Strategy Group,9/27/04,500,46,44.10059722,2004,0,1,0,-8.408990723,50.92785496,-36,5,230
2004,Maryland,2004MDMikulski,20042002,Gonzales Research & Marketing Strategies Inc.,6/4/04,836,61,64.76850941,2004,0,1,1,8.205349173,50.92785496,-151,9,509
2004,South Carolina,2004SCDeMint,20044002,SurveyUSA,8/16/04,720,52,53.66614889,2004,1,0,1,-8.408990723,50.92785496,-78,7,374
2004,Iowa,2004IAGrassley,20041502,Zogby Interactive/JZ Analytics,10/21/04,600,66,70.18356873,2004,1,0,1,-0.099577479,50.92785496,-12,2,396
2004,California,2004CABoxer,20040502,SurveyUSA,10/29/04,767,57,57.70810388,2004,0,1,1,5.939060729,50.92785496,-4,1,437
2004,Pennsylvania,2004PAHoeffel,20043802,Zogby Interactive/JZ Analytics,10/22/04,600,35,41.98744222,2004,0,1,1,1.883884888,50.92785496,-11,2,210
2004,Oklahoma,2004OKCarson,20043602,SoonerPoll.com,9/23/04,500,40,41.24488715,2004,0,1,1,-11.34453806,50.92785496,-40,5,200
2004,South Carolina,2004SCTenenbaum,20044002,Global Strategy Group,9/7/04,500,41,44.10059722,2004,0,1,0,-8.408990723,50.92785496,-56,6,205
2004,North Carolina,2004NCBowles,20043302,Global Strategy Group,10/19/04,800,46,47.0186764,2004,0,1,0,-6.729713862,50.92785496,-14,3,368
2004,Wisconsin,2004WIFeingold,20044902,Tarrance Group,10/21/04,500,52,55.35048308,2004,0,1,1,-0.149679407,50.92785496,-12,2,260
2004,South Carolina,2004SCDeMint,20044002,SurveyUSA,9/19/04,676,51,53.66614889,2004,1,0,1,-8.408990723,50.92785496,-44,6,344
2004,Wisconsin,2004WIFeingold,20044902,Tarrance Group,10/20/04,500,52,55.35048308,2004,0,1,1,-0.149679407,50.92785496,-13,3,260
2004,Missouri,2004MOFarmer,20042502,Research 2000,9/13/04,800,38,42.79707893,2004,0,1,0,-1.977755578,50.92785496,-50,6,304
2004,Pennsylvania,2004PASpecter,20043802,Strategic Vision LLC,10/9/04,801,52,52.61782247,2004,1,0,1,1.883884888,50.92785496,-24,4,416
2004,Pennsylvania,2004PASpecter,20043802,Strategic Vision LLC,10/17/04,801,54,52.61782247,2004,1,0,1,1.883884888,50.92785496,-16,3,432
2004,Florida,2004FLCastor,20040902,SurveyUSA,10/15/04,596,47,48.32102585,2004,0,1,1,-0.270053296,50.92785496,-18,3,280
2004,California,2004CAJones,20040502,SurveyUSA,10/29/04,767,36,37.79814565,2004,1,0,1,5.939060729,50.92785496,-4,1,276
2004,Georgia,2004GAIsakson,20041002,SurveyUSA,10/5/04,584,57,58.23845877,2004,1,0,1,-6.250598147,50.92785496,-28,4,332
2004,Colorado,2004COSalazar,20040602,Zogby Interactive/JZ Analytics,10/27/04,600,49,51.30060724,2004,0,1,1,-4.752802791,50.92785496,-6,1,294
2004,Iowa,2004IAGrassley,20041502,Research 2000,9/19/04,602,66,70.18356873,2004,1,0,1,-0.099577479,50.92785496,-44,6,397
2004,Alaska,2004AKMurkowski,20040202,Ivan Moore Research,10/14/04,548,45,48.57791544,2004,1,0,1,-18.19864697,50.92785496,-19,4,246
2004,Oklahoma,2004OKCarson,20043602,SoonerPoll.com,9/16/04,500,42,41.24488715,2004,0,1,1,-11.34453806,50.92785496,-47,6,210
2004,Ohio,2004OHVoinovich,20043502,Zogby Interactive/JZ Analytics,10/23/04,600,54,63.85045804,2004,1,0,1,-2.084908102,50.92785496,-10,2,324
2004,Pennsylvania,2004PASpecter,20043802,SurveyUSA,9/7/04,861,51,52.61782247,2004,1,0,1,1.883884888,50.92785496,-56,6,439
2004,South Dakota,2004SDDaschle,20044102,Mason-Dixon Polling & Research Inc.,9/20/04,800,50,49.42380646,2004,0,1,1,-11.88357394,50.92785496,-43,6,400
2004,Utah,2004UTBennett,20044402,Valley Research,9/24/04,1200,62,68.73117581,2004,1,0,1,-21.99403241,50.92785496,-39,5,744
2004,Pennsylvania,2004PASpecter,20043802,Strategic Vision LLC,9/26/04,801,53,52.61782247,2004,1,0,1,1.883884888,50.92785496,-37,5,424
2004,New Hampshire,2004NHHaddock,20042902,University of New Hampshire,10/28/04,957,27,33.71689551,2004,0,1,0,-0.934272052,50.92785496,-5,1,258
2004,Oklahoma,2004OKCoburn,20043602,SoonerPoll.com,10/14/04,500,41,52.7653254,2004,1,0,1,-11.34453806,50.92785496,-19,4,205
2004,Pennsylvania,2004PASpecter,20043802,Strategic Vision LLC,8/26/04,801,51,52.61782247,2004,1,0,1,1.883884888,50.92785496,-68,7,408
2004,South Dakota,2004SDThune,20044102,Zogby Interactive/JZ Analytics,9/24/04,800,46,50.57619354,2004,1,0,1,-11.88357394,50.92785496,-39,5,368
2004,Alaska,2004AKMurkowski,20040202,Global Strategy Group,9/19/04,600,41,48.57791544,2004,1,0,1,-18.19864697,50.92785496,-44,6,245
2004,Iowa,2004IASmall,20041502,Fox News/Opinion Dynamics Corp.,9/14/04,700,23,27.87704127,2004,0,1,1,-0.099577479,50.92785496,-49,6,161
2004,Indiana,2004INBayh,20041402,SurveyUSA,10/27/04,586,61,61.64877917,2004,0,1,1,-8.272307582,50.92785496,-6,1,357
2004,Iowa,2004IAGrassley,20041502,Zogby Interactive/JZ Analytics,10/24/04,600,68,70.18356873,2004,1,0,1,-0.099577479,50.92785496,-9,2,408
2004,Ohio,2004OHFingerhut,20043502,SurveyUSA,10/2/04,747,34,36.14408694,2004,0,1,1,-2.084908102,50.92785496,-31,5,253
2004,North Carolina,2004NCBurr,20043302,Rasmussen Reports/Pulse Opinion Research,10/4/04,500,47,51.59584365,2004,1,0,1,-6.729713862,50.92785496,-29,5,235
2004,Washington,2004WAMurray,20044702,Strategic Vision LLC,9/20/04,801,48,54.98048535,2004,0,1,1,2.676241406,50.92785496,-43,6,384
2004,Colorado,2004COCoors,20040602,Global Strategy Group,10/17/04,600,43,46.53109719,2004,1,0,0,-4.752802791,50.92785496,-16,3,258
2004,South Dakota,2004SDDaschle,20044102,Zogby Interactive/JZ Analytics,3/14/04,500,48,49.42380646,2004,0,1,1,-11.88357394,50.92785496,-233,10,240
2004,Colorado,2004COSalazar,20040602,SurveyUSA,8/14/04,618,47,51.30060724,2004,0,1,1,-4.752802791,50.92785496,-80,7,290
2004,Colorado,2004COCoors,20040602,Ciruli Associates,10/15/04,600,43,46.53109719,2004,1,0,0,-4.752802791,50.92785496,-18,3,258
2004,Iowa,2004IAGrassley,20041502,Zogby Interactive/JZ Analytics,10/22/04,600,65,70.18356873,2004,1,0,1,-0.099577479,50.92785496,-11,2,390
2004,Oklahoma,2004OKCarson,20043602,SurveyUSA,10/18/04,625,41,41.24488715,2004,0,1,1,-11.34453806,50.92785496,-15,3,256
2004,Maryland,2004MDPipkin,20042002,Gonzales Research & Marketing Strategies Inc.,6/4/04,836,30,33.70612647,2004,1,0,1,8.205349173,50.92785496,-151,9,250
2004,Indiana,2004INBayh,20041402,SurveyUSA,9/7/04,687,64,61.64877917,2004,0,1,1,-8.272307582,50.92785496,-56,6,439
2004,Illinois,2004ILObama,20041302,Research 2000,10/21/04,800,67,69.9687252,2004,0,1,1,5.919465017,50.92785496,-12,2,536
2004,Wisconsin,2004WIMichels,20044902,Zogby Interactive/JZ Analytics,10/23/04,601,38,44.11174126,2004,1,0,0,-0.149679407,50.92785496,-10,2,228
2004,Iowa,2004IASmall,20041502,Zogby Interactive/JZ Analytics,10/25/04,600,23,27.87704127,2004,0,1,1,-0.099577479,50.92785496,-8,2,138
2004,Wisconsin,2004WIMichels,20044902,Zogby Interactive/JZ Analytics,10/25/04,601,37,44.11174126,2004,1,0,0,-0.149679407,50.92785496,-8,2,222
2004,Florida,2004FLCastor,20040902,SurveyUSA,10/22/04,738,50,48.32102585,2004,0,1,1,-0.270053296,50.92785496,-11,2,369
2004,Georgia,2004GAIsakson,20041002,SurveyUSA,10/18/04,604,55,58.23845877,2004,1,0,1,-6.250598147,50.92785496,-15,3,332
2004,Florida,2004FLCastor,20040902,SurveyUSA,10/29/04,738,48,48.32102585,2004,0,1,1,-0.270053296,50.92785496,-4,1,354
2004,Wisconsin,2004WIFeingold,20044902,Tarrance Group,10/22/04,500,51,55.35048308,2004,0,1,1,-0.149679407,50.92785496,-11,2,255
2004,Wisconsin,2004WIFeingold,20044902,Tarrance Group,10/23/04,500,49,55.35048308,2004,0,1,1,-0.149679407,50.92785496,-10,2,245
2004,Nevada,2004NVReid,20042802,Zogby Interactive/JZ Analytics,10/28/04,603,58,61.08190917,2004,0,1,1,-2.118338206,50.92785496,-5,1,349
2004,Pennsylvania,2004PASpecter,20043802,Zogby Interactive/JZ Analytics,10/27/04,600,54,52.61782247,2004,1,0,1,1.883884888,50.92785496,-6,1,324
2004,Iowa,2004IASmall,20041502,Research 2000,10/25/04,600,27,27.87704127,2004,0,1,1,-0.099577479,50.92785496,-8,2,162
2004,Nevada,2004NVZiser,20042802,Mason-Dixon Polling & Research Inc.,7/20/04,625,31,35.1377909,2004,1,0,0,-2.118338206,50.92785496,-105,8,193
2004,North Carolina,2004NCBurr,20043302,"Fairbank, Maslin, Maullin, Metz & Associates",7/19/04,600,37,51.59584365,2004,1,0,1,-6.729713862,50.92785496,-106,8,222
2004,Florida,2004FLCastor,20040902,Hamilton Campaigns,10/24/04,600,46,48.32102585,2004,0,1,1,-0.270053296,50.92785496,-9,2,276
2004,South Dakota,2004SDDaschle,20044102,McLaughlin & Associates,8/11/04,400,48,49.42380646,2004,0,1,1,-11.88357394,50.92785496,-83,7,192
2004,Oklahoma,2004OKCoburn,20043602,Basswood Research,9/9/04,500,44,52.7653254,2004,1,0,1,-11.34453806,50.92785496,-54,6,220
2004,Georgia,2004GAMajette,20041002,Strategic Vision LLC,9/11/04,801,38,39.60317165,2004,0,1,1,-6.250598147,50.92785496,-52,6,304
2004,South Carolina,2004SCDeMint,20044002,Rasmussen Reports/Pulse Opinion Research,10/6/04,500,49,53.66614889,2004,1,0,1,-8.408990723,50.92785496,-27,4,245
2004,Wisconsin,2004WIFeingold,20044902,Tarrance Group,10/24/04,500,48,55.35048308,2004,0,1,1,-0.149679407,50.92785496,-9,2,240
2004,Kentucky,2004KYMongiardo,20041702,Garin-Hart-Yang Research Group,10/22/04,502,43,49.34317736,2004,0,1,1,-7.994576426,50.92785496,-11,2,215
2004,Alaska,2004AKMurkowski,20040202,McLaughlin & Associates,10/28/04,500,48,48.57791544,2004,1,0,1,-18.19864697,50.92785496,-5,1,240
2004,Florida,2004FLCastor,20040902,Strategic Vision LLC,10/22/04,801,46,48.32102585,2004,0,1,1,-0.270053296,50.92785496,-11,2,368
2004,Illinois,2004ILKeyes,20041302,Rasmussen Reports/Pulse Opinion Research,10/5/04,500,20,27.04822698,2004,1,0,0,5.919465017,50.92785496,-28,4,100
2004,Illinois,2004ILObama,20041302,SurveyUSA,8/6/04,612,67,69.9687252,2004,0,1,1,5.919465017,50.92785496,-88,8,410
2004,Illinois,2004ILKeyes,20041302,SurveyUSA,10/4/04,636,23,27.04822698,2004,1,0,0,5.919465017,50.92785496,-29,5,146
2004,California,2004CABoxer,20040502,SurveyUSA,8/16/04,582,48,57.70810388,2004,0,1,1,5.939060729,50.92785496,-78,7,279
2004,Oklahoma,2004OKCarson,20043602,SoonerPoll.com,10/7/04,500,39,41.24488715,2004,0,1,1,-11.34453806,50.92785496,-26,4,195
2004,Wisconsin,2004WIFeingold,20044902,Fox News/Opinion Dynamics Corp.,10/30/04,700,56,55.35048308,2004,0,1,1,-0.149679407,50.92785496,-3,1,392
2004,Kansas,2004KSJones,20041602,Market Research Institute Inc.,10/22/04,573,26,27.48724117,2004,0,1,0,-11.18013238,50.92785496,-11,2,148
2004,North Carolina,2004NCBowles,20043302,Tel Opinion Research,10/18/04,600,42,47.0186764,2004,0,1,0,-6.729713862,50.92785496,-15,3,252
2004,South Carolina,2004SCTenenbaum,20044002,Public Opinion Strategies,9/7/04,600,37,44.10059722,2004,0,1,0,-8.408990723,50.92785496,-56,6,222
2004,Kentucky,2004KYMongiardo,20041702,SurveyUSA,10/28/04,631,42,49.34317736,2004,0,1,1,-7.994576426,50.92785496,-5,1,265
2004,Iowa,2004IASmall,20041502,Zogby Interactive/JZ Analytics,10/28/04,602,22,27.87704127,2004,0,1,1,-0.099577479,50.92785496,-5,1,132
2004,Colorado,2004COCoors,20040602,Zogby Interactive/JZ Analytics,10/21/04,600,42,46.53109719,2004,1,0,0,-4.752802791,50.92785496,-12,2,252
2004,South Dakota,2004SDDaschle,20044102,Mason-Dixon Polling & Research Inc.,5/10/04,800,49,49.42380646,2004,0,1,1,-11.88357394,50.92785496,-176,9,392
2004,Kentucky,2004KYMongiardo,20041702,SurveyUSA,9/7/04,659,35,49.34317736,2004,0,1,1,-7.994576426,50.92785496,-56,6,230
2004,Colorado,2004COSalazar,20040602,Zogby Interactive/JZ Analytics,10/28/04,600,52,51.30060724,2004,0,1,1,-4.752802791,50.92785496,-5,1,312
2004,Oklahoma,2004OKCarson,20043602,Cole Hargrave Snodgrass & Associates,10/10/04,500,41,41.24488715,2004,0,1,1,-11.34453806,50.92785496,-23,4,205
2004,North Carolina,2004NCBowles,20043302,Research 2000,6/13/04,600,47,47.0186764,2004,0,1,0,-6.729713862,50.92785496,-142,9,282
2004,Louisiana,2004LAJohn,20041802,Southeastern Louisiana University,10/17/04,637,18,29.33623224,2004,0,1,1,-4.201094359,50.92785496,-16,3,114
2004,Connecticut,2004CTOrchulli,20040702,Research 2000,10/26/04,600,27,32.12891461,2004,1,0,0,8.993146546,50.92785496,-7,1,162
2004,Pennsylvania,2004PASpecter,20043802,Zogby Interactive/JZ Analytics,10/26/04,600,57,52.61782247,2004,1,0,1,1.883884888,50.92785496,-7,1,341
2004,Ohio,2004OHVoinovich,20043502,Penn Schoen Berland,4/18/04,801,47,63.85045804,2004,1,0,1,-2.084908102,50.92785496,-198,9,376
2004,Nevada,2004NVZiser,20042802,Zogby Interactive/JZ Analytics,10/22/04,600,31,35.1377909,2004,1,0,0,-2.118338206,50.92785496,-11,2,186
2004,Colorado,2004COCoors,20040602,Zogby Interactive/JZ Analytics,10/24/04,600,42,46.53109719,2004,1,0,0,-4.752802791,50.92785496,-9,2,252
2004,Pennsylvania,2004PAHoeffel,20043802,Strategic Vision LLC,9/26/04,801,33,41.98744222,2004,0,1,1,1.883884888,50.92785496,-37,5,264
2004,Ohio,2004OHVoinovich,20043502,Zogby Interactive/JZ Analytics,10/26/04,600,59,63.85045804,2004,1,0,1,-2.084908102,50.92785496,-7,1,354
2004,Oklahoma,2004OKCarson,20043602,SurveyUSA,9/20/04,610,45,41.24488715,2004,0,1,1,-11.34453806,50.92785496,-43,6,274
2004,South Carolina,2004SCTenenbaum,20044002,McLaughlin & Associates,9/29/04,400,36,44.10059722,2004,0,1,0,-8.408990723,50.92785496,-34,5,144
2004,California,2004CABoxer,20040502,SurveyUSA,10/15/04,697,57,57.70810388,2004,0,1,1,5.939060729,50.92785496,-18,3,397
2004,New York,2004NYSchumer,20043202,Quinnipiac University,4/5/04,1279,63,71.16086754,2004,0,1,1,12.82182101,50.92785496,-211,10,805
2004,Utah,2004UTVan Dam,20044402,Dan Jones & Associates,9/28/04,929,23,28.40272187,2004,0,1,1,-21.99403241,50.92785496,-35,5,213
2004,South Carolina,2004SCDeMint,20044002,McLaughlin & Associates,9/29/04,400,46,53.66614889,2004,1,0,1,-8.408990723,50.92785496,-34,5,184
2004,Iowa,2004IAGrassley,20041502,Zogby Interactive/JZ Analytics,10/28/04,602,68,70.18356873,2004,1,0,1,-0.099577479,50.92785496,-5,1,409
2004,Oklahoma,2004OKCoburn,20043602,Global Strategy Group,8/8/04,600,45,52.7653254,2004,1,0,1,-11.34453806,50.92785496,-86,8,270
2004,Oklahoma,2004OKCoburn,20043602,Rasmussen Reports/Pulse Opinion Research,10/20/04,500,48,52.7653254,2004,1,0,1,-11.34453806,50.92785496,-13,3,240
2004,Kentucky,2004KYMongiardo,20041702,Louisville Courier-Journal,10/18/04,690,43,49.34317736,2004,0,1,1,-7.994576426,50.92785496,-15,3,296
2004,Illinois,2004ILObama,20041302,Research 2000,10/27/04,600,67,69.9687252,2004,0,1,1,5.919465017,50.92785496,-6,1,402
2004,Pennsylvania,2004PASpecter,20043802,Quinnipiac University,10/27/04,1022,53,52.61782247,2004,1,0,1,1.883884888,50.92785496,-6,1,541
2004,Wisconsin,2004WIFeingold,20044902,St. Norbert College,10/4/04,401,59,55.35048308,2004,0,1,1,-0.149679407,50.92785496,-29,5,236
2004,Wisconsin,2004WIMichels,20044902,Zogby Interactive/JZ Analytics,10/24/04,601,36,44.11174126,2004,1,0,0,-0.149679407,50.92785496,-9,2,216
2004,Pennsylvania,2004PASpecter,20043802,Strategic Vision LLC,10/29/04,801,55,52.61782247,2004,1,0,1,1.883884888,50.92785496,-4,1,440
2004,Iowa,2004IASmall,20041502,Zogby Interactive/JZ Analytics,10/26/04,600,24,27.87704127,2004,0,1,1,-0.099577479,50.92785496,-7,1,144
2004,Oklahoma,2004OKCoburn,20043602,Wilson Perkins Allen Opinion Research,5/20/04,500,41,52.7653254,2004,1,0,1,-11.34453806,50.92785496,-166,9,205
2004,Colorado,2004COCoors,20040602,Zogby Interactive/JZ Analytics,10/22/04,600,44,46.53109719,2004,1,0,0,-4.752802791,50.92785496,-11,2,264
2004,Ohio,2004OHFingerhut,20043502,SurveyUSA,10/23/04,818,33,36.14408694,2004,0,1,1,-2.084908102,50.92785496,-10,2,269
2004,Ohio,2004OHFingerhut,20043502,SurveyUSA,10/29/04,813,33,36.14408694,2004,0,1,1,-2.084908102,50.92785496,-4,1,268
2004,Iowa,2004IAGrassley,20041502,Zogby Interactive/JZ Analytics,10/26/04,600,70,70.18356873,2004,1,0,1,-0.099577479,50.92785496,-7,1,420
2004,Louisiana,2004LAJohn,20041802,Southern Media & Opinion Research,10/12/04,600,18,29.33623224,2004,0,1,1,-4.201094359,50.92785496,-21,4,108
2004,South Carolina,2004SCTenenbaum,20044002,Global Strategy Group,3/14/04,500,48,44.10059722,2004,0,1,0,-8.408990723,50.92785496,-233,10,240
2004,Colorado,2004COSalazar,20040602,SurveyUSA,10/18/04,596,46,51.30060724,2004,0,1,1,-4.752802791,50.92785496,-15,3,274
2004,Washington,2004WAMurray,20044702,Moore Information,6/23/04,500,51,54.98048535,2004,0,1,1,2.676241406,50.92785496,-132,8,255
2004,Florida,2004FLCastor,20040902,Mason-Dixon Polling & Research Inc.,10/14/04,625,45,48.32102585,2004,0,1,1,-0.270053296,50.92785496,-19,4,281
2004,South Carolina,2004SCDeMint,20044002,McLaughlin & Associates,10/26/04,400,48,53.66614889,2004,1,0,1,-8.408990723,50.92785496,-7,1,192
2004,California,2004CABoxer,20040502,Strategic Vision LLC,10/16/04,801,53,57.70810388,2004,0,1,1,5.939060729,50.92785496,-17,3,424
2004,Alaska,2004AKKnowles,20040202,McLaughlin & Associates,10/28/04,500,43,45.54562704,2004,0,1,1,-18.19864697,50.92785496,-5,1,215
2004,Pennsylvania,2004PAHoeffel,20043802,Strategic Vision LLC,9/13/04,801,33,41.98744222,2004,0,1,1,1.883884888,50.92785496,-50,6,264
2004,Missouri,2004MOBond,20042502,Decision Research,2/14/04,800,49,56.09251693,2004,1,0,1,-1.977755578,50.92785496,-262,10,392
